AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
60720,43205,Girish Angadi,,1.0,A1
60721,43206,Joseph Naik,,1.0,A1
60722,43206,Kiran Pai,,1.0,A2
60723,43207,Abdul Kumar,33.0,1.0,A1
60724,43207,Praveen Khan,26.0,1.0,A2
60725,43210,Chetan Shetty,25.0,1.0,A1
60726,43210,Irfan Rao,,1.0,A2
60727,43210,Kiran Naik,31.0,1.0,A3
60728,43211,Irfan Hegde,,1.0,A1
60729,43211,Anthony Gowda,38.0,1.0,A2
60730,43213,Girish Fernandes,,1.0,A1
60731,43213,Chetan Poojari,40.0,1.0,A2
60732,43215,Irfan Bhat,20.0,1.0,A1
60733,43215,Venkatesh Rao,24.0,1.0,A2
60734,43215,Fathima Desai,31.0,2.0,A3
60735,43216,Shivakumar Angadi,20.0,1.0,A1
60736,43217,Divya Biradar,,,A1
60737,43217,Syed Naik,,1.0,A2
60738,43219,Girish Angadi,22.0,1.0,A1
60739,43219,Girish Sheikh,40.0,1.0,A2
60740,43220,Girish Desai,30.0,1.0,A1
60741,43221,Mohammed Shetty,,1.0,A1
60742,43221,Ramesh Desai,24.0,1.0,A2
60743,43224,Anthony Gowda,29.0,1.0,A1
60744,43225,Raghavendra Patil,20.0,1.0,A1
60745,43226,Wilson Poojari,25.0,1.0,A1
60746,43228,Ayesha Shetty,,2.0,A1
60747,43229,Srinivas Swamy,19.0,1.0,A1
60748,43229,Raghavendra Reddy,34.0,1.0,A2
60749,43229,Syed Shetty,20.0,1.0,A3
60750,43230,Asha Patil,39.0,2.0,A1
60751,43231,Abdul Rao,34.0,,A1
60752,43232,Prakash Murthy,15.0,1.0,A1
60753,43232,Syed Rao,,1.0,A2
60754,43235,Shivakumar Achari,19.0,1.0,A1
60755,43235,Harish Khan,39.0,1.0,A2
60756,43237,Naveen Fernandes,19.0,1.0,A1
60757,43237,Anil Achari,30.0,1.0,A2
60758,43237,Deepa Achari,,,A3
60759,43237,Mohammed Gowda,19.0,1.0,A4
60760,43238,Ayesha Biradar,27.0,2.0,A1
60761,43239,Praveen Shetty,22.0,1.0,A1
60762,43241,Suresh Kumar,34.0,1.0,A1
60763,43241,Lokesh Hegde,19.0,1.0,A2
60764,43241,Dinesh Shetty,34.0,1.0,A3
60765,43242,Abdul Poojari,27.0,1.0,A1
60766,43243,Ayesha Reddy,18.0,2.0,A1
60767,43245,Praveen Khan,26.0,1.0,A1
60768,43245,Santosh Fernandes,21.0,1.0,A2
60769,43245,Girish Murthy,28.0,,A3
60770,43245,Vijay Fernandes,29.0,1.0,A4
60771,43246,Naveen D'Souza,54.0,1.0,A1
60772,43248,Prakash Gowda,22.0,1.0,A1
60773,43248,Prakash Gowda,22.0,1.0,A2
60774,43248,Mahesh Hegde,25.0,1.0,A3
60775,43248,Wilson Rao,26.0,1.0,A4
60776,43249,Savitha Rao,32.0,2.0,A1
60777,43249,Basavaraj D'Souza,32.0,1.0,A2
60778,43249,Lakshmi Angadi,,2.0,A3
60779,43250,Irfan Nayaka,24.0,1.0,A1
60780,43250,Vijay Kulkarni,17.0,,A2
60781,43251,Harish Desai,,1.0,A1
60782,43252,Mahesh Gowda,23.0,1.0,A1
60783,43253,Kiran Naik,31.0,1.0,A1
60784,43253,Vijay Khan,31.0,1.0,A2
60785,43254,Srinivas D'Souza,19.0,1.0,A1
60786,43254,Prakash Fernandes,29.0,1.0,A2
60787,43257,Kiran Sheikh,31.0,1.0,A1
60788,43257,Suresh Shetty,,1.0,A2
60789,43257,Rekha Kumar,25.0,2.0,A3
60790,43257,Bhagya D'Souza,31.0,2.0,A4
60791,43258,Manjunath Swamy,25.0,,A1
60792,43258,Kiran Kulkarni,21.0,1.0,A2
60793,43258,Syed Pai,37.0,1.0,A3
60794,43258,Umesh Swamy,34.0,1.0,A4
60795,43259,Deepa Bhat,,2.0,A1
60796,43259,Dinesh Rao,24.0,1.0,A2
60797,43259,Lokesh Naik,26.0,1.0,A3
60798,43260,Shivakumar Banakar,,1.0,A1
60799,43261,Anitha Desai,30.0,2.0,A1
60800,43261,Anil Shetty,17.0,1.0,A2
60801,43262,Chetan Rao,,1.0,A1
60802,43262,Mohammed Khan,28.0,1.0,A2
60803,43263,Irfan Biradar,33.0,1.0,A1
60804,43263,Shivakumar Desai,35.0,1.0,A2
60805,43263,Radha Naik,,2.0,A3
60806,43265,Kiran Desai,,1.0,A1
60807,43266,Shivakumar Biradar,,1.0,A1
60808,43267,Ayesha Hegde,33.0,2.0,A1
60809,43267,Naveen Sheikh,29.0,1.0,A2
60810,43268,Raghavendra Hegde,,1.0,A1
60811,43268,Ramesh Shetty,,1.0,A2
60812,43268,Prakash Rao,23.0,1.0,A3
60813,43268,Santosh Murthy,26.0,1.0,A4
60814,43268,Anthony Reddy,,1.0,A5
60815,43268,Santosh Angadi,,1.0,A6
60816,43268,Naveen Sheikh,31.0,1.0,A7
60817,43268,Chetan Swamy,,1.0,A8
60818,43269,Vijay Nayaka,22.0,1.0,A1
60819,43269,Joseph Pai,36.0,1.0,A2
60820,43270,Chetan Naik,23.0,1.0,A1
60821,43270,Prakash Kulkarni,19.0,,A2
60822,43271,Abdul Pai,25.0,1.0,A1
60823,43271,Kavitha Desai,32.0,2.0,A2
60824,43275,Lokesh Desai,29.0,1.0,A1
60825,43275,Nagaraj Patil,28.0,1.0,A2
60826,43275,Irfan Patil,18.0,1.0,A3
60827,43275,Santosh Hegde,23.0,1.0,A4
60828,43276,Syed Angadi,27.0,1.0,A1
60829,43278,Abdul Shetty,,1.0,A1
60830,43279,Umesh Reddy,26.0,1.0,A1
60831,43280,Ramesh Patil,24.0,1.0,A1
60832,43280,Praveen Achari,28.0,1.0,A2
60833,43285,Lokesh Gowda,15.0,1.0,A1
60834,43285,Kiran Naik,31.0,1.0,A2
60835,43287,Anil Fernandes,26.0,1.0,A1
60836,43287,Prakash Gowda,49.0,1.0,A2
60837,43287,Joseph Achari,28.0,1.0,A3
60838,43288,Syed Kulkarni,23.0,1.0,A1
60839,43289,Savitha Pai,38.0,2.0,A1
60840,43290,Basavaraj Hegde,25.0,1.0,A1
60841,43290,Dinesh Sheikh,,1.0,A2
60842,43291,Praveen Biradar,21.0,1.0,A1
60843,43291,Naveen Kumar,17.0,1.0,A2
60844,43294,Dinesh Angadi,,1.0,A1
60845,43295,Prakash Kulkarni,,1.0,A1
60846,43296,Chetan Bhat,26.0,1.0,A1
60847,43297,Anthony Achari,31.0,1.0,A1
60848,43299,Deepa Pai,15.0,2.0,A1
60849,43301,Praveen Nayaka,26.0,1.0,A1
60850,43302,Suresh Biradar,,1.0,A1
60851,43302,Chetan Banakar,35.0,1.0,A2
60852,43307,Rekha Patil,22.0,2.0,A1
60853,43308,Imran Gowda,29.0,1.0,A1
60854,43309,Chetan Gowda,23.0,1.0,A1
60855,43309,Chetan Bhat,23.0,,A2
60856,43310,Lokesh Biradar,25.0,1.0,A1
60857,43311,Syed Nayaka,25.0,1.0,A1
60858,43311,Anil Patil,,1.0,A2
60859,43312,Kiran Biradar,24.0,1.0,A1
60860,43312,Srinivas Sheikh,45.0,1.0,A2
60861,43313,Venkatesh Gowda,,1.0,A1
60862,43314,Manjunath Fernandes,16.0,1.0,A1
60863,43314,Suresh Rao,34.0,1.0,A2
60864,43314,Chetan Gowda,,1.0,A3
60865,43314,Vijay Kulkarni,38.0,1.0,A4
60866,43314,Wilson Bhat,,,A5
60867,43314,Chetan Gowda,45.0,1.0,A6
60868,43314,Mohammed Kulkarni,28.0,,A7
60869,43314,Chetan Swamy,25.0,1.0,A8
60870,43314,Chetan Swamy,25.0,1.0,A9
60871,43314,Srinivas Bhat,,1.0,A10
60872,43314,Chetan Naik,19.0,1.0,A11
60873,43316,Prakash Poojari,,1.0,A1
60874,43317,Anthony D'Souza,25.0,1.0,A1
60875,43318,Shivakumar Hegde,39.0,1.0,A1
60876,43320,Umesh Angadi,20.0,1.0,A1
60877,43320,Shivakumar Kulkarni,46.0,1.0,A2
60878,43320,Wilson Naik,33.0,,A3
60879,43321,Vijay Swamy,20.0,,A1
60880,43321,Geetha Desai,,2.0,A2
60881,43321,Raghavendra Biradar,16.0,1.0,A3
60882,43321,Syed Sheikh,27.0,1.0,A4
60883,43321,Syed Sheikh,27.0,1.0,A5
60884,43321,Praveen Nayaka,,1.0,A6
60885,43322,Venkatesh Angadi,42.0,1.0,A1
60886,43323,Naveen Patil,57.0,1.0,A1
60887,43323,Kiran Naik,18.0,,A2
60888,43324,Lakshmi Naik,31.0,2.0,A1
60889,43324,Imran Bhat,,1.0,A2
60890,43324,Vijay Gowda,36.0,1.0,A3
60891,43324,Lokesh Patil,22.0,,A4
60892,43324,Pallavi Gowda,36.0,2.0,A5
60893,43324,Suresh Bhat,21.0,1.0,A6
60894,43324,Abdul Rao,,,A7
60895,43324,Abdul Patil,26.0,1.0,A8
60896,43324,Abdul Murthy,,1.0,A9
60897,43325,Basavaraj Naik,25.0,1.0,A1
60898,43326,Suresh Angadi,26.0,1.0,A1
60899,43327,Venkatesh Banakar,28.0,1.0,A1
60900,43328,Kiran Bhat,26.0,1.0,A1
60901,43328,Venkatesh Shetty,36.0,1.0,A2
60902,43328,Syed Gowda,,1.0,A3
60903,43328,Girish Reddy,17.0,1.0,A4
60904,43328,Naveen Naik,22.0,,A5
60905,43328,Basavaraj D'Souza,33.0,1.0,A6
60906,43328,Basavaraj Poojari,16.0,1.0,A7
60907,43328,Kiran Sheikh,,1.0,A8
60908,43328,Imran Achari,23.0,1.0,A9
60909,43331,Chetan Angadi,26.0,1.0,A1
60910,43333,Ramesh Hegde,30.0,1.0,A1
60911,43334,Anthony Nayaka,25.0,,A1
60912,43335,Mohammed Sheikh,,1.0,A1
60913,43336,Chetan Poojari,,1.0,A1
60914,43338,Umesh Fernandes,34.0,1.0,A1
60915,43341,Radha Shetty,19.0,2.0,A1
60916,43341,Kiran Biradar,42.0,1.0,A2
60917,43341,Ramesh Desai,,1.0,A3
60918,43344,Dinesh Achari,30.0,1.0,A1
60919,43344,Asha Khan,25.0,2.0,A2
60920,43345,Girish Banakar,,1.0,A1
60921,43347,Shobha Gowda,33.0,2.0,A1
60922,43348,Mahesh D'Souza,39.0,1.0,A1
60923,43349,Anil D'Souza,22.0,1.0,A1
60924,43352,Ramesh Biradar,25.0,1.0,A1
60925,43354,Mohammed Achari,45.0,1.0,A1
60926,43354,Lakshmi Gowda,,2.0,A2
60927,43356,Basavaraj Murthy,29.0,1.0,A1
60928,43356,Dinesh Murthy,35.0,1.0,A2
60929,43356,Venkatesh Poojari,15.0,1.0,A3
60930,43357,Joseph Shetty,25.0,1.0,A1
60931,43358,Chetan Swamy,30.0,1.0,A1
60932,43359,Imran Khan,17.0,1.0,A1
60933,43359,Mohammed Kumar,24.0,1.0,A2
60934,43359,Anil Poojari,,,A3
60935,43360,Anitha Sheikh,27.0,2.0,A1
60936,43360,Anitha Sheikh,27.0,2.0,A2
60937,43360,Kiran Pai,19.0,1.0,A3
60938,43360,Joseph Fernandes,,1.0,A4
60939,43361,Mahesh Kumar,24.0,1.0,A1
60940,43362,Naveen Fernandes,20.0,1.0,A1
60941,43363,Imran Bhat,15.0,1.0,A1
60942,43364,Mahesh Bhat,31.0,1.0,A1
60943,43365,Basavaraj Patil,23.0,1.0,A1
60944,43365,Venkatesh Rao,,1.0,A2
60945,43367,Srinivas Naik,31.0,1.0,A1
60946,43367,Chetan Kulkarni,37.0,1.0,A2
60947,43369,Suresh Hegde,,1.0,A1
60948,43369,Manjunath Desai,28.0,1.0,A2
60949,43370,Kiran Swamy,35.0,1.0,A1
60950,43370,Naveen Achari,,1.0,A2
60951,43370,Irfan Khan,29.0,1.0,A3
60952,43371,Mahesh Bhat,31.0,1.0,A1
60953,43371,Wilson Sheikh,33.0,1.0,A2
60954,43371,Umesh Sheikh,22.0,1.0,A3
60955,43372,Joseph Poojari,28.0,1.0,A1
60956,43373,Syed Desai,48.0,1.0,A1
60957,43373,Santosh Angadi,23.0,1.0,A2
60958,43374,Basavaraj Poojari,23.0,1.0,A1
60959,43375,Venkatesh Fernandes,33.0,1.0,A1
60960,43376,Harish Pai,27.0,1.0,A1
60961,43376,Joseph Kumar,20.0,1.0,A2
60962,43377,Chetan Desai,15.0,1.0,A1
60963,43377,Ramesh Kulkarni,27.0,,A2
60964,43378,Harish Fernandes,,1.0,A1
60965,43378,Anil Angadi,,1.0,A2
60966,43378,Prakash Desai,,1.0,A3
60967,43378,Venkatesh Hegde,25.0,1.0,A4
60968,43378,Manjunath Kulkarni,32.0,1.0,A5
60969,43378,Vijay Shetty,18.0,1.0,A6
60970,43378,Naveen Kumar,17.0,1.0,A7
60971,43378,Hanumantha Kulkarni,,,A8
60972,43378,Vijay Rao,22.0,1.0,A9
60973,43379,Anil Biradar,,1.0,A1
60974,43379,Hanumantha Achari,20.0,1.0,A2
60975,43379,Prakash Kumar,21.0,1.0,A3
60976,43380,Ramesh Biradar,22.0,1.0,A1
60977,43380,Wilson Swamy,,,A2
60978,43380,Lokesh Rao,24.0,1.0,A3
60979,43381,Syed Swamy,,1.0,A1
60980,43382,Prakash Bhat,21.0,1.0,A1
60981,43382,Abdul D'Souza,19.0,1.0,A2
60982,43384,Basavaraj Reddy,40.0,,A1
60983,43387,Wilson Naik,,1.0,A1
60984,43388,Dinesh Hegde,32.0,1.0,A1
60985,43389,Srinivas Desai,20.0,1.0,A1
60986,43389,Venkatesh Murthy,,1.0,A2
60987,43390,Nagaraj Poojari,23.0,,A1
60988,43391,Ramesh Patil,30.0,,A1
60989,43391,Joseph Naik,17.0,1.0,A2
60990,43392,Venkatesh Hegde,,1.0,A1
60991,43392,Anthony Fernandes,29.0,1.0,A2
60992,43392,Venkatesh Desai,,1.0,A3
60993,43393,Syed Bhat,,1.0,A1
60994,43393,Imran Poojari,28.0,1.0,A2
60995,43393,Anthony Desai,35.0,1.0,A3
60996,43393,Srinivas Hegde,18.0,1.0,A4
60997,43394,Lakshmi Kulkarni,40.0,2.0,A1
60998,43398,Mohammed Khan,15.0,1.0,A1
60999,43399,Wilson Poojari,25.0,1.0,A1
61000,43400,Mohammed Khan,18.0,1.0,A1
61001,43401,Vijay Biradar,,1.0,A1
61002,43401,Kavitha D'Souza,30.0,2.0,A2
61003,43401,Imran Kumar,30.0,1.0,A3
61004,43401,Abdul Naik,36.0,1.0,A4
61005,43403,Santosh Poojari,17.0,1.0,A1
61006,43404,Mahesh Reddy,19.0,,A1
61007,43405,Nagaraj Fernandes,,1.0,A1
61008,43406,Wilson Bhat,45.0,1.0,A1
61009,43406,Hanumantha Bhat,28.0,1.0,A2
61010,43407,Shivakumar Gowda,,1.0,A1
61011,43408,Abdul Sheikh,32.0,,A1
61012,43408,Ramesh D'Souza,,1.0,A2
61013,43409,Chetan Murthy,31.0,,A1
61014,43410,Umesh Khan,23.0,1.0,A1
61015,43414,Harish Reddy,28.0,,A1
61016,43415,Vijay Khan,25.0,1.0,A1
61017,43415,Shobha D'Souza,19.0,2.0,A2
61018,43415,Santosh Kulkarni,24.0,1.0,A3
61019,43416,Irfan Naik,,1.0,A1
61020,43417,Girish Nayaka,26.0,1.0,A1
61021,43417,Hanumantha Swamy,24.0,1.0,A2
61022,43418,Raghavendra Patil,,1.0,A1
61023,43418,Anil Hegde,22.0,1.0,A2
61024,43419,Chetan Fernandes,22.0,1.0,A1
61025,43421,Manjunath Shetty,28.0,1.0,A1
61026,43422,Basavaraj Hegde,20.0,1.0,A1
61027,43424,Irfan Swamy,33.0,1.0,A1
61028,43428,Basavaraj Murthy,23.0,1.0,A1
61029,43428,Mohammed Hegde,,1.0,A2
61030,43428,Nagamma Khan,20.0,2.0,A3
61031,43429,Praveen Poojari,27.0,1.0,A1
61032,43429,Wilson Swamy,18.0,,A2
61033,43430,Imran Poojari,19.0,1.0,A1
61034,43431,Harish Reddy,,1.0,A1
61035,43432,Mohammed Reddy,16.0,1.0,A1
61036,43436,Joseph Desai,23.0,,A1
61037,43436,Wilson Fernandes,29.0,1.0,A2
61038,43437,Venkatesh Rao,25.0,1.0,A1
61039,43440,Chetan Kulkarni,18.0,1.0,A1
61040,43441,Harish Fernandes,23.0,1.0,A1
61041,43441,Nagaraj Banakar,29.0,1.0,A2
61042,43441,Kiran Patil,30.0,,A3
61043,43441,Venkatesh Rao,33.0,,A4
61044,43441,Anil Banakar,48.0,1.0,A5
61045,43441,Fathima Pai,,2.0,A6
61046,43442,Venkatesh Murthy,,1.0,A1
61047,43442,Rekha Gowda,44.0,2.0,A2
61048,43443,Mohammed Shetty,41.0,1.0,A1
61049,43444,Manjunath Bhat,37.0,1.0,A1
61050,43444,Irfan Khan,22.0,1.0,A2
61051,43445,Irfan Reddy,31.0,1.0,A1
61052,43446,Imran Khan,,1.0,A1
61053,43446,Mahesh Naik,18.0,1.0,A2
61054,43448,Lokesh Banakar,,1.0,A1
61055,43449,Basavaraj Angadi,34.0,,A1
61056,43449,Manjunath Bhat,21.0,1.0,A2
61057,43449,Kiran Naik,30.0,1.0,A3
61058,43449,Vijay Achari,22.0,1.0,A4
61059,43450,Anil Nayaka,22.0,1.0,A1
61060,43451,Hanumantha Pai,27.0,1.0,A1
61061,43454,Srinivas Achari,17.0,1.0,A1
61062,43454,Venkatesh Rao,28.0,1.0,A2
61063,43456,Raghavendra Sheikh,31.0,1.0,A1
61064,43458,Nagaraj D'Souza,,1.0,A1
61065,43458,Syed Angadi,23.0,1.0,A2
61066,43459,Naveen Banakar,,1.0,A1
61067,43460,Umesh D'Souza,,1.0,A1
61068,43462,Irfan Kulkarni,31.0,1.0,A1
61069,43463,Dinesh Naik,28.0,1.0,A1
61070,43464,Syed Shetty,20.0,1.0,A1
61071,43465,Abdul D'Souza,29.0,1.0,A1
61072,43465,Praveen Biradar,40.0,1.0,A2
61073,43466,Abdul Khan,28.0,1.0,A1
61074,43470,Joseph Gowda,,1.0,A1
61075,43471,Prakash Pai,32.0,1.0,A1
61076,43472,Mohammed Murthy,30.0,,A1
61077,43472,Venkatesh Hegde,21.0,1.0,A2
61078,43473,Basavaraj Shetty,15.0,1.0,A1
61079,43473,Abdul Fernandes,28.0,,A2
61080,43473,Santosh D'Souza,,1.0,A3
61081,43473,Raghavendra Nayaka,27.0,,A4
61082,43475,Santosh Achari,23.0,1.0,A1
61083,43476,Imran Murthy,16.0,1.0,A1
61084,43476,Praveen Pai,,1.0,A2
61085,43476,Bhagya Desai,,2.0,A3
61086,43476,Nagaraj Pai,20.0,1.0,A4
61087,43479,Nagaraj D'Souza,,1.0,A1
61088,43479,Srinivas Patil,15.0,1.0,A2
61089,43479,Mahesh Kumar,,1.0,A3
61090,43479,Dinesh Banakar,,1.0,A4
61091,43481,Umesh Naik,25.0,1.0,A1
61092,43483,Joseph Kumar,,1.0,A1
61093,43483,Nagamma Nayaka,25.0,2.0,A2
61094,43483,Wilson Poojari,25.0,1.0,A3
61095,43483,Wilson Poojari,25.0,1.0,A4
61096,43484,Nagaraj Rao,,1.0,A1
61097,43486,Praveen Fernandes,30.0,,A1
61098,43486,Mohammed Bhat,19.0,1.0,A2
61099,43488,Srinivas D'Souza,33.0,,A1
61100,43488,Venkatesh Angadi,25.0,1.0,A2
61101,43489,Lokesh Patil,25.0,1.0,A1
61102,43490,Wilson Poojari,25.0,1.0,A1
61103,43491,Kiran Rao,23.0,1.0,A1
61104,43492,Hanumantha Angadi,,1.0,A1
61105,43493,Ramesh D'Souza,22.0,1.0,A1
61106,43494,Suresh Murthy,17.0,1.0,A1
61107,43494,Manjunath Banakar,27.0,1.0,A2
61108,43495,Girish Angadi,18.0,1.0,A1
61109,43497,Sunitha Sheikh,25.0,,A1
61110,43498,Syed Biradar,26.0,1.0,A1
61111,43498,Santosh Achari,41.0,1.0,A2
61112,43498,Lokesh Pai,27.0,1.0,A3
61113,43498,Girish Rao,43.0,,A4
61114,43500,Kiran Murthy,,1.0,A1
61115,43501,Dinesh Fernandes,30.0,1.0,A1
61116,43501,Divya Gowda,37.0,2.0,A2
61117,43502,Manjula Kulkarni,42.0,2.0,A1
61118,43503,Mahesh Biradar,21.0,1.0,A1
61119,43507,Prakash Bhat,29.0,1.0,A1
61120,43507,Basavaraj Rao,,1.0,A2
61121,43507,Rekha Gowda,,2.0,A3
61122,43507,Basavaraj Achari,23.0,1.0,A4
61123,43507,Ayesha Bhat,20.0,2.0,A5
61124,43507,Raghavendra Achari,20.0,,A6
61125,43507,Anthony Pai,30.0,,A7
61126,43507,Imran Banakar,,1.0,A8
61127,43507,Naveen Shetty,,1.0,A9
61128,43507,Mohammed Rao,20.0,1.0,A10
61129,43508,Shivakumar Rao,,1.0,A1
61130,43509,Fathima Gowda,34.0,2.0,A1
61131,43510,Mahesh D'Souza,30.0,1.0,A1
61132,43510,Anil Kulkarni,29.0,1.0,A2
61133,43510,Syed Shetty,19.0,1.0,A3
61134,43511,Kiran Naik,38.0,1.0,A1
61135,43514,Chetan Patil,,1.0,A1
61136,43514,Srinivas Swamy,24.0,1.0,A2
61137,43514,Shivakumar Sheikh,20.0,1.0,A3
61138,43514,Shivakumar Sheikh,20.0,1.0,A4
61139,43515,Venkatesh Sheikh,23.0,1.0,A1
61140,43515,Mohammed Hegde,,1.0,A2
61141,43515,Santosh Khan,27.0,1.0,A3
61142,43515,Venkatesh Sheikh,23.0,1.0,A4
61143,43516,Anthony Khan,29.0,1.0,A1
61144,43517,Raghavendra Bhat,,1.0,A1
61145,43517,Umesh Patil,24.0,1.0,A2
61146,43517,Anil Kulkarni,27.0,1.0,A3
61147,43519,Basavaraj Sheikh,19.0,1.0,A1
61148,43521,Basavaraj Biradar,28.0,1.0,A1
61149,43522,Basavaraj Desai,,1.0,A1
61150,43522,Pushpa Bhat,21.0,2.0,A2
61151,43523,Lokesh Reddy,27.0,1.0,A1
61152,43524,Venkatesh Sheikh,23.0,1.0,A1
61153,43524,Shivakumar Nayaka,18.0,1.0,A2
61154,43524,Manjunath Kulkarni,,1.0,A3
61155,43525,Manjunath Achari,23.0,3.0,A1
61156,43525,Prakash Poojari,,1.0,A2
61157,43526,Ramesh Patil,29.0,1.0,A1
61158,43526,Wilson Kulkarni,47.0,1.0,A2
61159,43526,Irfan D'Souza,20.0,1.0,A3
61160,43528,Mahesh Bhat,31.0,1.0,A1
61161,43529,Mohammed Hegde,28.0,1.0,A1
61162,43532,Lokesh Kumar,41.0,1.0,A1
61163,43532,Imran Patil,20.0,1.0,A2
61164,43533,Imran Patil,18.0,,A1
61165,43534,Raghavendra Rao,,1.0,A1
61166,43534,Chetan Shetty,28.0,1.0,A2
61167,43536,Basavaraj Kumar,40.0,1.0,A1
61168,43537,Prakash Shetty,,1.0,A1
61169,43537,Shivakumar Sheikh,20.0,1.0,A2
61170,43537,Manjunath Gowda,31.0,1.0,A3
61171,43538,Mahesh Bhat,27.0,1.0,A1
61172,43538,Lokesh Hegde,31.0,1.0,A2
61173,43539,Wilson Kumar,,1.0,A1
61174,43539,Anil Fernandes,26.0,1.0,A2
61175,43539,Suresh Shetty,,1.0,A3
61176,43542,Anthony Nayaka,21.0,1.0,A1
61177,43542,Mahesh Naik,18.0,1.0,A2
61178,43544,Ayesha Reddy,21.0,2.0,A1
61179,43544,Suresh Khan,22.0,1.0,A2
61180,43545,Mohammed Reddy,19.0,1.0,A1
61181,43545,Manjula Kumar,24.0,,A2
61182,43545,Venkatesh Patil,43.0,1.0,A3
61183,43546,Lokesh Rao,,1.0,A1
61184,43546,Shivakumar Nayaka,27.0,1.0,A2
61185,43546,Imran Patil,,3.0,A3
61186,43546,Syed Kumar,,1.0,A4
61187,43546,Sunitha Nayaka,27.0,,A5
61188,43546,Praveen Gowda,16.0,1.0,A6
61189,43546,Shivakumar Pai,19.0,1.0,A7
61190,43546,Mohammed Desai,,1.0,A8
61191,43548,Ramesh Swamy,23.0,1.0,A1
61192,43549,Kiran Biradar,,1.0,A1
61193,43549,Mohammed Sheikh,23.0,1.0,A2
61194,43549,Hanumantha Biradar,18.0,1.0,A3
61195,43551,Irfan Hegde,25.0,1.0,A1
61196,43552,Suresh D'Souza,25.0,,A1
61197,43552,Srinivas Desai,35.0,,A2
61198,43552,Umesh Shetty,27.0,,A3
61199,43553,Vijay Gowda,,1.0,A1
61200,43554,Girish Desai,24.0,1.0,A1
61201,43556,Vijay Reddy,41.0,1.0,A1
61202,43557,Umesh Gowda,30.0,1.0,A1
61203,43557,Joseph Nayaka,29.0,1.0,A2
61204,43561,Kiran Patil,20.0,,A1
61205,43561,Fathima Poojari,20.0,2.0,A2
61206,43562,Ramesh Biradar,29.0,1.0,A1
61207,43563,Nagaraj Gowda,,1.0,A1
61208,43563,Nagaraj Angadi,,1.0,A2
61209,43563,Lokesh Poojari,36.0,1.0,A3
61210,43566,Srinivas Khan,,1.0,A1
61211,43567,Geetha Khan,21.0,2.0,A1
61212,43568,Syed Kulkarni,34.0,1.0,A1
61213,43568,Kiran Achari,40.0,1.0,A2
61214,43568,Umesh Hegde,32.0,1.0,A3
61215,43568,Shivakumar Rao,19.0,1.0,A4
61216,43569,Basavaraj Murthy,21.0,1.0,A1
61217,43570,Nagamma Pai,,2.0,A1
61218,43570,Basavaraj Sheikh,,1.0,A2
61219,43571,Selvi D'Souza,34.0,2.0,A1
61220,43574,Joseph Hegde,35.0,1.0,A1
61221,43574,Anil Shetty,,1.0,A2
61222,43574,Joseph Hegde,38.0,1.0,A3
61223,43574,Anil Patil,18.0,1.0,A4
61224,43574,Kiran Kulkarni,23.0,1.0,A5
61225,43574,Syed Murthy,22.0,1.0,A6
61226,43574,Srinivas Swamy,21.0,1.0,A7
61227,43574,Bhagya Pai,,2.0,A8
61228,43574,Syed Poojari,49.0,1.0,A9
61229,43574,Ramesh Fernandes,35.0,1.0,A10
61230,43574,Savitha Patil,36.0,2.0,A11
61231,43576,Irfan Angadi,,1.0,A1
61232,43577,Vijay Desai,26.0,1.0,A1
61233,43577,Joseph Biradar,40.0,1.0,A2
61234,43578,Chetan Kulkarni,26.0,1.0,A1
61235,43579,Umesh D'Souza,,1.0,A1
61236,43582,Mohammed Angadi,41.0,1.0,A1
61237,43582,Praveen Naik,35.0,1.0,A2
61238,43582,Harish Fernandes,,1.0,A3
61239,43585,Syed Fernandes,,1.0,A1
61240,43586,Praveen Reddy,28.0,,A1
61241,43586,Basavaraj Nayaka,28.0,1.0,A2
61242,43586,Basavaraj Achari,24.0,,A3
61243,43587,Kiran Reddy,,1.0,A1
61244,43588,Joseph Angadi,,1.0,A1
61245,43588,Syed Kulkarni,,1.0,A2
61246,43589,Manjula Pai,20.0,2.0,A1
61247,43589,Lakshmi Nayaka,31.0,,A2
61248,43592,Wilson Kumar,29.0,1.0,A1
61249,43593,Mahesh Bhat,27.0,1.0,A1
61250,43593,Suresh Hegde,27.0,1.0,A2
61251,43593,Lokesh Angadi,,1.0,A3
61252,43595,Mohammed Gowda,29.0,1.0,A1
61253,43595,Naveen Murthy,29.0,1.0,A2
61254,43597,Kiran Naik,26.0,1.0,A1
61255,43599,Joseph Bhat,,,A1
61256,43600,Anthony Patil,32.0,1.0,A1
61257,43600,Imran Desai,32.0,,A2
61258,43600,Suresh Gowda,28.0,1.0,A3
61259,43601,Girish Sheikh,27.0,1.0,A1
61260,43601,Mohammed Kumar,31.0,1.0,A2
61261,43601,Naveen Biradar,34.0,1.0,A3
61262,43602,Girish Naik,31.0,1.0,A1
61263,43603,Venkatesh Khan,20.0,1.0,A1
61264,43604,Basavaraj Kumar,25.0,1.0,A1
61265,43605,Lakshmi Gowda,52.0,2.0,A1
61266,43608,Syed Sheikh,,1.0,A1
61267,43609,Joseph Desai,26.0,1.0,A1
61268,43609,Girish Khan,35.0,1.0,A2
61269,43609,Venkatesh Banakar,21.0,1.0,A3
