EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
6486,13,514,1,10,KGID0006486,Kiran Gowda,1989-12-09,1,,0,2013-06-01
6487,13,514,2,10,KGID0006487,Raghavendra Pai,1991-07-26,1,1.0,0,2018-06-01
6488,13,514,4,5,KGID0006488,Pushpa Naik,1992-01-10,2,2.0,0,2017-06-01
6489,13,514,2,7,KGID0006489,Prakash Gowda,1999-08-19,1,6.0,0,2023-06-01
6490,13,515,4,3,KGID0006490,Naveen Bhat,1981-07-16,1,,0,2006-06-01
6491,13,515,1,9,KGID0006491,Santosh Angadi,1975-06-04,1,2.0,0,2002-06-01
6492,13,515,1,5,KGID0006492,Abdul Kulkarni,1987-04-11,1,8.0,0,2012-06-01
6493,13,515,1,7,KGID0006493,Hanumantha Biradar,1976-12-13,1,,0,2003-06-01
6494,13,515,4,5,KGID0006494,Manjunath Patil,1992-07-04,1,3.0,0,2018-06-01
6495,13,515,2,3,KGID0006495,Nagaraj Angadi,1979-01-01,1,8.0,0,2004-06-01
6496,13,515,1,5,KGID0006496,Nagaraj Khan,1995-06-26,1,5.0,0,2016-06-01
6497,13,515,1,8,KGID0006497,Syed Poojari,1975-07-21,1,,0,2000-06-01
6498,13,515,6,6,KGID0006498,Joseph Khan,1976-04-20,1,3.0,0,2002-06-01
6499,13,516,1,4,KGID0006499,Santosh Shetty,1975-01-02,1,2.0,0,1998-06-01
6500,13,516,1,5,KGID0006500,Imran Hegde,1984-03-10,1,5.0,0,2007-06-01
6501,13,516,3,8,KGID0006501,Kiran Gowda,1974-01-17,1,7.0,0,1998-06-01
6502,13,516,1,9,KGID0006502,Mohammed Bhat,1996-07-09,1,8.0,0,2019-06-01
6503,13,516,2,10,KGID0006503,Shivakumar Patil,1983-02-26,1,7.0,0,2009-06-01
6504,13,516,3,5,KGID0006504,Suresh Biradar,1991-01-26,1,6.0,0,2015-06-01
6505,13,517,1,4,KGID0006505,Vijay Khan,1969-12-04,1,,0,1992-06-01
6506,13,517,1,10,KGID0006506,Dinesh Khan,1985-07-22,1,5.0,0,2006-06-01
6507,13,517,2,9,KGID0006507,Shobha D'Souza,1995-10-10,2,7.0,0,2017-06-01
6508,13,517,1,6,KGID0006508,Sunitha Desai,1988-06-05,2,8.0,0,2014-06-01
6509,13,517,3,2,KGID0006509,Irfan Achari,1996-12-08,1,8.0,0,2019-06-01
6510,13,517,2,4,KGID0006510,Girish Patil,1997-07-09,1,,0,2024-06-01
6511,13,517,1,8,KGID0006511,Syed Bhat,1969-02-01,1,6.0,0,1992-06-01
6512,13,517,4,8,KGID0006512,Dinesh Pai,1978-03-17,1,5.0,0,2001-06-01
6513,13,518,3,2,KGID0006513,Kiran Nayaka,1978-08-25,1,5.0,0,2006-06-01
6514,13,518,1,3,KGID0006514,Basavaraj Swamy,1977-01-04,1,8.0,0,2001-06-01
6515,13,518,1,4,KGID0006515,Abdul Fernandes,1995-03-22,1,,0,2023-06-01
6516,13,518,2,3,KGID0006516,Syed Achari,1985-11-10,1,2.0,0,2011-06-01
6517,13,518,5,5,KGID0006517,Ramesh D'Souza,1985-12-19,1,3.0,0,2007-06-01
6518,13,518,3,1,KGID0006518,Hanumantha Hegde,1976-11-03,1,1.0,0,2000-06-01
6519,13,518,1,7,KGID0006519,Imran Fernandes,1993-07-22,1,4.0,0,2018-06-01
6520,13,518,1,9,KGID0006520,Dinesh Naik,1975-09-05,1,6.0,0,1998-06-01
6521,13,518,2,3,KGID0006521,Kiran Khan,1971-12-02,1,,0,1996-06-01
6522,13,519,2,8,KGID0006522,Anil Nayaka,2000-03-15,1,1.0,0,2021-06-01
6523,13,519,2,7,KGID0006523,Anthony Murthy,1979-04-07,1,4.0,0,2004-06-01
6524,13,519,1,9,KGID0006524,Manjunath Hegde,1979-05-24,1,6.0,0,2007-06-01
6525,13,519,1,8,KGID0006525,Ramesh Murthy,1978-07-27,1,8.0,0,2004-06-01
6526,13,519,1,9,KGID0006526,Venkatesh Naik,1983-02-27,1,1.0,0,2006-06-01
6527,13,519,6,10,KGID0006527,Mohammed Gowda,1982-07-06,1,,0,2003-06-01
6528,13,519,6,4,KGID0006528,Raghavendra Rao,1996-03-07,1,,0,2024-06-01
6529,13,519,3,8,KGID0006529,Girish Pai,2000-08-26,1,7.0,0,2024-06-01
6530,13,519,1,6,KGID0006530,Lokesh Nayaka,1980-08-12,1,3.0,0,2005-06-01
6531,13,519,1,9,KGID0006531,Basavaraj Patil,1981-11-07,1,1.0,0,2006-06-01
6532,13,520,4,5,KGID0006532,Raghavendra D'Souza,1987-07-14,1,4.0,0,2013-06-01
6533,13,520,1,5,KGID0006533,Venkatesh D'Souza,1986-06-18,1,6.0,0,2012-06-01
6534,13,520,1,5,KGID0006534,Vijay D'Souza,1985-09-19,1,1.0,0,2006-06-01
6535,13,520,2,9,KGID0006535,Girish Bhat,1995-10-02,1,1.0,0,2017-06-01
6536,13,520,1,10,KGID0006536,Mohammed Pai,2000-08-03,1,8.0,0,2027-06-01
6537,13,521,8,7,KGID0006537,Praveen Sheikh,1995-05-01,1,6.0,0,2023-06-01
6538,13,521,1,4,KGID0006538,Mahesh Angadi,1980-10-13,1,8.0,0,2007-06-01
6539,13,521,1,7,KGID0006539,Bhagya Murthy,1998-07-22,2,7.0,0,2019-06-01
6540,13,521,2,10,KGID0006540,Santosh Khan,1984-01-02,1,,0,2009-06-01
6541,13,521,1,6,KGID0006541,Vijay Patil,1979-08-18,1,1.0,0,2003-06-01
6542,13,521,4,6,KGID0006542,Girish Kumar,1991-08-12,1,3.0,0,2018-06-01
6543,13,521,3,7,KGID0006543,Manjunath Shetty,1991-03-10,1,,0,2013-06-01
6544,13,521,2,6,KGID0006544,Anthony Murthy,1988-02-02,1,,0,2010-06-01
6545,13,522,2,1,KGID0006545,Manjunath Swamy,1997-06-05,1,3.0,0,2022-06-01
6546,13,522,5,2,KGID0006546,Syed Desai,1997-01-05,1,,0,2018-06-01
6547,13,522,1,3,KGID0006547,Umesh Murthy,1990-07-19,1,3.0,0,2014-06-01
6548,13,522,2,5,KGID0006548,Pushpa Naik,1996-07-23,2,2.0,0,2024-06-01
6549,13,523,1,10,KGID0006549,Irfan Shetty,1993-09-15,1,7.0,0,2014-06-01
6550,13,523,3,5,KGID0006550,Prakash Naik,1971-08-15,1,8.0,0,1994-06-01
6551,13,523,1,2,KGID0006551,Manjunath Khan,1997-12-03,1,3.0,0,2021-06-01
6552,13,523,2,4,KGID0006552,Anil Kulkarni,1977-04-26,1,4.0,0,2001-06-01
6553,13,523,2,7,KGID0006553,Srinivas Banakar,1994-10-21,1,,0,2019-06-01
6554,13,523,4,10,KGID0006554,Anitha Achari,1976-02-03,2,4.0,0,2003-06-01
6555,13,523,3,6,KGID0006555,Kiran Banakar,1978-09-13,1,5.0,0,2005-06-01
6556,13,523,3,3,KGID0006556,Rekha Kumar,1995-06-25,2,2.0,0,2018-06-01
6557,13,523,4,1,KGID0006557,Basavaraj D'Souza,1992-07-04,1,1.0,0,2013-06-01
6558,13,524,2,10,KGID0006558,Mohammed Reddy,1993-12-26,1,5.0,0,2018-06-01
6559,13,524,2,9,KGID0006559,Wilson Shetty,1979-06-24,1,6.0,0,2006-06-01
6560,13,524,8,1,KGID0006560,Anthony Kumar,1974-06-14,1,1.0,0,1995-06-01
6561,13,524,1,9,KGID0006561,Irfan Kumar,1970-06-25,1,8.0,0,1996-06-01
6562,13,524,1,8,KGID0006562,Mahesh Murthy,1994-02-07,1,1.0,0,2015-06-01
6563,13,524,7,5,KGID0006563,Shobha Naik,1968-02-01,2,1.0,0,1989-06-01
6564,13,524,4,1,KGID0006564,Irfan Bhat,1993-11-08,1,7.0,0,2015-06-01
6565,13,525,3,5,KGID0006565,Prakash Kulkarni,1988-03-27,1,1.0,0,2015-06-01
6566,13,525,3,5,KGID0006566,Dinesh Poojari,1973-12-24,1,8.0,0,1998-06-01
6567,13,525,1,2,KGID0006567,Hanumantha Desai,1974-01-23,1,8.0,0,1999-06-01
6568,13,525,6,5,KGID0006568,Suresh Poojari,1971-03-23,1,7.0,0,1994-06-01
6569,13,525,3,1,KGID0006569,Divya Shetty,2000-08-03,2,1.0,0,2028-06-01
6570,13,525,4,7,KGID0006570,Joseph Khan,1991-04-02,1,4.0,0,2012-06-01
6571,13,526,1,3,KGID0006571,Wilson Poojari,1974-05-17,1,6.0,0,2000-06-01
6572,13,526,8,2,KGID0006572,Basavaraj Sheikh,1983-08-05,1,,0,2005-06-01
6573,13,526,2,9,KGID0006573,Vijay Kulkarni,1968-02-08,1,6.0,0,1991-06-01
6574,13,526,3,8,KGID0006574,Irfan Naik,1994-01-01,1,,0,2022-06-01
6575,13,526,1,6,KGID0006575,Mohammed Gowda,1999-06-13,1,5.0,0,2026-06-01
6576,13,526,1,2,KGID0006576,Hanumantha Khan,1987-12-01,1,,0,2011-06-01
6577,13,526,1,6,KGID0006577,Syed Rao,1993-02-17,1,8.0,0,2020-06-01
6578,13,526,1,6,KGID0006578,Prakash Murthy,1999-10-09,1,,0,2020-06-01
6579,13,527,3,4,KGID0006579,Joseph Kulkarni,1974-01-18,1,8.0,0,1997-06-01
6580,13,527,3,5,KGID0006580,Prakash Sheikh,1990-05-06,1,2.0,0,2016-06-01
6581,13,527,5,3,KGID0006581,Irfan Angadi,1993-05-24,1,4.0,0,2018-06-01
6582,13,527,1,9,KGID0006582,Irfan Sheikh,1989-02-03,1,3.0,0,2014-06-01
6583,13,527,1,4,KGID0006583,Santosh Kulkarni,1998-11-19,1,5.0,0,2023-06-01
6584,13,527,4,1,KGID0006584,Santosh Kulkarni,1973-03-18,1,3.0,0,1994-06-01
6585,13,527,1,8,KGID0006585,Wilson Sheikh,1981-07-14,1,6.0,0,2003-06-01
6586,13,527,1,6,KGID0006586,Syed Naik,1999-06-14,1,8.0,0,2024-06-01
6587,13,527,3,6,KGID0006587,Shobha Swamy,1981-01-15,2,8.0,0,2007-06-01
6588,13,528,2,3,KGID0006588,Suresh Murthy,1984-11-12,1,3.0,0,2007-06-01
6589,13,528,3,8,KGID0006589,Wilson Banakar,1979-09-11,1,8.0,0,2000-06-01
6590,13,528,11,9,KGID0006590,Wilson Hegde,1992-12-07,1,,0,2018-06-01
6591,13,528,1,1,KGID0006591,Wilson D'Souza,1980-02-10,1,4.0,0,2008-06-01
6592,13,528,2,5,KGID0006592,Mahesh Rao,1977-07-12,1,5.0,0,2000-06-01
6593,13,528,1,6,KGID0006593,Basavaraj Khan,1976-07-27,1,7.0,0,2004-06-01
6594,13,528,1,1,KGID0006594,Syed Murthy,1998-07-15,1,3.0,0,2019-06-01
6595,13,528,3,10,KGID0006595,Shivakumar Angadi,1991-01-08,1,,0,2019-06-01
6596,13,528,2,6,KGID0006596,Girish Kulkarni,1989-08-01,1,,0,2016-06-01
6597,13,528,4,2,KGID0006597,Irfan Murthy,1997-11-10,1,1.0,0,2018-06-01
6598,14,529,1,2,KGID0006598,Anthony D'Souza,1981-03-12,1,4.0,0,2003-06-01
6599,14,529,1,3,KGID0006599,Harish Murthy,1984-11-21,1,4.0,0,2007-06-01
6600,14,529,1,9,KGID0006600,Umesh Naik,1969-01-19,1,4.0,0,1991-06-01
6601,14,529,2,7,KGID0006601,Kiran D'Souza,1983-03-04,1,3.0,0,2009-06-01
6602,14,529,4,6,KGID0006602,Lokesh Achari,1996-03-01,1,5.0,0,2019-06-01
6603,14,530,1,7,KGID0006603,Lokesh Achari,1994-04-01,1,3.0,0,2020-06-01
6604,14,530,5,8,KGID0006604,Joseph Khan,1987-04-23,1,3.0,0,2014-06-01
6605,14,530,4,4,KGID0006605,Selvi Nayaka,1982-01-22,2,7.0,0,2010-06-01
6606,14,530,2,1,KGID0006606,Basavaraj Poojari,1994-09-02,1,2.0,0,2015-06-01
6607,14,530,2,7,KGID0006607,Lokesh Gowda,1996-05-06,1,4.0,0,2021-06-01
6608,14,530,4,3,KGID0006608,Mohammed Sheikh,1970-12-27,1,5.0,0,1991-06-01
6609,14,531,3,2,KGID0006609,Wilson Nayaka,2000-05-04,1,7.0,0,2028-06-01
6610,14,531,1,1,KGID0006610,Praveen D'Souza,1980-06-07,1,3.0,0,2003-06-01
6611,14,531,4,5,KGID0006611,Manjunath Naik,1995-04-20,1,4.0,0,2021-06-01
6612,14,531,1,7,KGID0006612,Shivakumar Naik,1986-01-06,1,,0,2013-06-01
6613,14,531,1,4,KGID0006613,Basavaraj Bhat,1978-07-04,1,1.0,0,2005-06-01
6614,14,531,4,6,KGID0006614,Chetan Banakar,1990-11-12,1,8.0,0,2018-06-01
6615,14,531,1,10,KGID0006615,Naveen Angadi,1985-08-25,1,3.0,0,2009-06-01
6616,14,531,4,1,KGID0006616,Nagamma Desai,1985-03-27,2,1.0,0,2007-06-01
6617,14,531,1,1,KGID0006617,Basavaraj Murthy,2000-07-13,1,,0,2022-06-01
6618,14,532,1,1,KGID0006618,Kiran Pai,1968-08-13,1,2.0,0,1994-06-01
6619,14,532,2,5,KGID0006619,Nagaraj Swamy,1992-01-09,1,5.0,0,2019-06-01
6620,14,532,6,3,KGID0006620,Shobha Sheikh,1992-03-27,2,8.0,0,2015-06-01
6621,14,532,1,6,KGID0006621,Kiran Pai,1986-02-19,1,8.0,0,2007-06-01
6622,14,532,2,2,KGID0006622,Umesh Kulkarni,1978-08-14,1,7.0,0,2004-06-01
6623,14,532,1,8,KGID0006623,Girish Fernandes,1980-03-27,1,8.0,0,2008-06-01
6624,14,532,2,6,KGID0006624,Anitha Gowda,1973-10-19,2,5.0,0,1995-06-01
6625,14,533,1,9,KGID0006625,Basavaraj Naik,1978-05-22,1,,0,2000-06-01
6626,14,533,5,7,KGID0006626,Anil Bhat,1985-04-08,1,7.0,0,2012-06-01
6627,14,533,5,1,KGID0006627,Suresh Patil,1970-10-17,1,6.0,0,1991-06-01
6628,14,533,2,7,KGID0006628,Suma Murthy,1968-01-26,2,3.0,0,1994-06-01
6629,14,533,3,5,KGID0006629,Shivakumar Desai,2000-01-26,1,,0,2023-06-01
6630,14,533,1,2,KGID0006630,Harish Khan,1978-09-05,1,8.0,0,2005-06-01
6631,14,533,4,7,KGID0006631,Kiran Angadi,1994-02-15,1,5.0,0,2017-06-01
6632,14,534,3,8,KGID0006632,Manjunath Kumar,1968-02-14,1,,0,1991-06-01
6633,14,534,1,1,KGID0006633,Abdul Rao,1983-08-19,1,,0,2011-06-01
6634,14,534,2,9,KGID0006634,Ayesha Achari,1970-10-08,2,6.0,0,1995-06-01
6635,14,534,1,6,KGID0006635,Dinesh Shetty,1977-01-12,1,4.0,0,2002-06-01
6636,14,534,2,8,KGID0006636,Dinesh Banakar,1983-01-24,1,,0,2006-06-01
6637,14,534,1,4,KGID0006637,Bhagya Kumar,1986-04-24,2,6.0,0,2009-06-01
6638,14,534,2,8,KGID0006638,Ramesh Pai,1974-07-25,1,,0,1997-06-01
6639,14,535,1,9,KGID0006639,Kavitha Hegde,1970-06-15,2,1.0,0,1994-06-01
6640,14,535,1,4,KGID0006640,Basavaraj D'Souza,1973-09-13,1,2.0,0,1999-06-01
6641,14,535,3,7,KGID0006641,Irfan Achari,1992-11-12,1,5.0,0,2018-06-01
6642,14,535,1,3,KGID0006642,Mohammed Rao,1973-10-03,1,4.0,0,2001-06-01
6643,14,535,4,6,KGID0006643,Srinivas Swamy,1983-08-08,1,2.0,0,2007-06-01
6644,14,535,6,3,KGID0006644,Anil Murthy,1975-01-07,1,4.0,0,1999-06-01
6645,14,535,2,2,KGID0006645,Manjunath Desai,1992-11-06,1,,0,2013-06-01
6646,14,535,4,6,KGID0006646,Naveen Hegde,1987-05-15,1,3.0,0,2011-06-01
6647,14,536,2,10,KGID0006647,Irfan Biradar,1988-01-18,1,3.0,0,2009-06-01
6648,14,536,2,3,KGID0006648,Mahesh Gowda,1989-10-16,1,,0,2014-06-01
6649,14,536,1,6,KGID0006649,Divya D'Souza,1974-10-21,2,5.0,0,1998-06-01
6650,14,536,3,10,KGID0006650,Wilson Reddy,1982-09-24,1,3.0,0,2007-06-01
6651,14,536,3,3,KGID0006651,Santosh Kulkarni,1971-10-22,1,8.0,0,1996-06-01
6652,14,536,1,5,KGID0006652,Srinivas Desai,1993-06-20,1,,0,2020-06-01
6653,14,537,5,6,KGID0006653,Irfan Fernandes,1969-06-07,1,,0,1990-06-01
6654,14,537,2,10,KGID0006654,Basavaraj Poojari,1979-10-26,1,,0,2006-06-01
6655,14,537,5,7,KGID0006655,Kiran Swamy,1993-09-10,1,3.0,0,2020-06-01
6656,14,537,9,7,KGID0006656,Anthony Hegde,1987-07-16,1,8.0,0,2009-06-01
6657,14,537,1,8,KGID0006657,Irfan Gowda,1983-11-16,1,6.0,0,2011-06-01
6658,14,537,1,4,KGID0006658,Irfan Sheikh,1992-01-22,1,6.0,0,2013-06-01
6659,14,537,6,6,KGID0006659,Abdul Hegde,1994-06-08,1,4.0,0,2016-06-01
6660,14,537,2,1,KGID0006660,Dinesh Naik,1990-12-26,1,1.0,0,2014-06-01
6661,14,537,2,4,KGID0006661,Praveen Poojari,1996-05-23,1,3.0,0,2024-06-01
6662,14,538,2,8,KGID0006662,Santosh Swamy,1987-08-23,1,1.0,0,2012-06-01
6663,14,538,1,3,KGID0006663,Mahesh Kulkarni,1974-09-12,1,7.0,0,2001-06-01
6664,14,538,3,4,KGID0006664,Naveen Biradar,1982-01-20,1,6.0,0,2005-06-01
6665,14,538,1,5,KGID0006665,Kavitha Khan,1987-10-17,2,3.0,0,2015-06-01
6666,14,538,1,7,KGID0006666,Rekha Rao,1968-04-13,2,4.0,0,1991-06-01
6667,14,538,1,7,KGID0006667,Suma Patil,1973-11-21,2,2.0,0,1996-06-01
6668,14,538,2,3,KGID0006668,Bhagya D'Souza,1986-08-09,2,2.0,0,2010-06-01
6669,14,538,1,2,KGID0006669,Prakash Nayaka,1976-07-11,1,8.0,0,2000-06-01
6670,14,538,3,3,KGID0006670,Shivakumar Patil,1987-07-13,1,7.0,0,2011-06-01
6671,14,538,3,8,KGID0006671,Basavaraj Kumar,1987-06-22,1,7.0,0,2012-06-01
6672,14,539,1,1,KGID0006672,Praveen Kulkarni,1985-12-27,1,7.0,0,2012-06-01
6673,14,539,1,1,KGID0006673,Girish Biradar,1990-08-06,1,5.0,0,2013-06-01
6674,14,539,2,8,KGID0006674,Dinesh Desai,1986-09-18,1,2.0,0,2012-06-01
6675,14,539,2,3,KGID0006675,Suma Sheikh,1970-01-09,2,2.0,0,1998-06-01
6676,14,539,2,3,KGID0006676,Joseph Reddy,1996-04-07,1,8.0,0,2017-06-01
6677,14,539,7,2,KGID0006677,Raghavendra Pai,1990-05-21,1,8.0,0,2014-06-01
6678,14,539,1,6,KGID0006678,Hanumantha Desai,1999-07-08,1,1.0,0,2024-06-01
6679,14,539,1,9,KGID0006679,Anthony Desai,1979-10-03,1,6.0,0,2004-06-01
6680,14,540,1,1,KGID0006680,Basavaraj Reddy,1984-10-27,1,5.0,0,2011-06-01
6681,14,540,5,9,KGID0006681,Anil Gowda,1981-03-19,1,6.0,0,2003-06-01
6682,14,540,1,1,KGID0006682,Ramesh Angadi,1992-06-09,1,4.0,0,2015-06-01
6683,14,540,1,8,KGID0006683,Umesh Shetty,1972-12-25,1,7.0,0,1998-06-01
6684,14,540,3,7,KGID0006684,Venkatesh Bhat,1983-09-06,1,3.0,0,2005-06-01
6685,14,541,2,10,KGID0006685,Hanumantha Rao,1991-11-03,1,2.0,0,2019-06-01
6686,14,541,2,2,KGID0006686,Basavaraj Rao,1999-05-24,1,5.0,0,2027-06-01
6687,14,541,2,5,KGID0006687,Imran Pai,1969-05-05,1,6.0,0,1997-06-01
6688,14,541,1,6,KGID0006688,Suresh Sheikh,1998-03-25,1,2.0,0,2022-06-01
6689,14,541,5,2,KGID0006689,Raghavendra Desai,1995-12-23,1,7.0,0,2022-06-01
6690,14,541,7,6,KGID0006690,Wilson Biradar,1988-10-25,1,8.0,0,2014-06-01
6691,15,542,2,2,KGID0006691,Chetan Achari,1993-08-13,1,,0,2015-06-01
6692,15,542,1,7,KGID0006692,Shivakumar Reddy,1998-07-04,1,,0,2019-06-01
6693,15,542,1,8,KGID0006693,Abdul Desai,1977-07-16,1,,0,2005-06-01
6694,15,542,1,5,KGID0006694,Mohammed Kumar,1990-03-17,1,8.0,0,2017-06-01
6695,15,542,3,9,KGID0006695,Shivakumar Reddy,1971-11-08,1,8.0,0,1999-06-01
6696,15,542,1,6,KGID0006696,Girish Angadi,1992-07-10,1,6.0,0,2015-06-01
6697,15,542,1,6,KGID0006697,Naveen Sheikh,1991-11-03,1,6.0,0,2019-06-01
6698,15,543,1,10,KGID0006698,Mahesh Reddy,1969-09-26,1,4.0,0,1990-06-01
6699,15,543,5,5,KGID0006699,Mohammed Biradar,1983-03-04,1,6.0,0,2008-06-01
6700,15,543,4,1,KGID0006700,Praveen Shetty,1970-12-24,1,1.0,0,1997-06-01
6701,15,543,1,2,KGID0006701,Harish Fernandes,1983-11-15,1,4.0,0,2009-06-01
6702,15,543,2,2,KGID0006702,Geetha Achari,1982-10-26,2,,0,2003-06-01
6703,15,543,3,6,KGID0006703,Suresh Fernandes,1988-02-24,1,4.0,0,2009-06-01
6704,15,543,1,5,KGID0006704,Mary Naik,1992-05-11,2,3.0,0,2016-06-01
6705,15,544,1,3,KGID0006705,Basavaraj Banakar,1986-10-21,1,,0,2008-06-01
6706,15,544,1,6,KGID0006706,Venkatesh Shetty,1978-10-05,1,7.0,0,2002-06-01
6707,15,544,5,5,KGID0006707,Joseph Shetty,1974-11-25,1,2.0,0,2002-06-01
6708,15,544,1,4,KGID0006708,Ramesh Poojari,1996-11-14,1,2.0,0,2023-06-01
6709,15,544,5,8,KGID0006709,Umesh Hegde,1993-02-09,1,6.0,0,2019-06-01
6710,15,544,1,10,KGID0006710,Manjunath Kumar,1988-10-18,1,5.0,0,2016-06-01
6711,15,544,3,4,KGID0006711,Pallavi Gowda,1977-06-22,2,2.0,0,2004-06-01
6712,15,545,6,9,KGID0006712,Naveen Achari,1982-10-14,1,6.0,0,2005-06-01
6713,15,545,1,6,KGID0006713,Wilson Swamy,1983-06-11,1,4.0,0,2005-06-01
6714,15,545,2,9,KGID0006714,Anthony Biradar,1969-09-14,1,6.0,0,1992-06-01
6715,15,545,5,8,KGID0006715,Syed Shetty,1972-11-13,1,5.0,0,1999-06-01
6716,15,545,6,3,KGID0006716,Basavaraj Bhat,1997-11-19,1,4.0,0,2018-06-01
6717,15,546,1,9,KGID0006717,Anil Nayaka,1996-03-18,1,8.0,0,2021-06-01
6718,15,546,1,5,KGID0006718,Mohammed Banakar,1993-01-09,1,4.0,0,2015-06-01
6719,15,546,1,2,KGID0006719,Raghavendra Fernandes,1983-03-11,1,6.0,0,2011-06-01
6720,15,546,3,7,KGID0006720,Vijay Bhat,1996-12-11,1,4.0,0,2022-06-01
6721,15,546,3,4,KGID0006721,Mohammed Kumar,1992-10-25,1,2.0,0,2018-06-01
6722,15,546,4,1,KGID0006722,Anil Swamy,1995-03-14,1,5.0,0,2018-06-01
6723,15,546,2,10,KGID0006723,Imran Banakar,1985-12-10,1,2.0,0,2006-06-01
6724,15,546,1,1,KGID0006724,Syed Angadi,1999-04-23,1,7.0,0,2022-06-01
6725,15,546,4,7,KGID0006725,Imran Swamy,1999-02-08,1,3.0,0,2027-06-01
6726,15,546,1,7,KGID0006726,Venkatesh Sheikh,1970-12-13,1,5.0,0,1991-06-01
6727,15,547,1,2,KGID0006727,Anil Naik,1995-04-24,1,8.0,0,2022-06-01
6728,15,547,1,8,KGID0006728,Chetan Shetty,1987-12-01,1,7.0,0,2009-06-01
6729,15,547,2,2,KGID0006729,Vijay Nayaka,1985-10-15,1,7.0,0,2007-06-01
6730,15,547,1,2,KGID0006730,Rekha Biradar,1983-11-25,2,8.0,0,2007-06-01
6731,15,547,1,8,KGID0006731,Abdul Reddy,1968-01-11,1,7.0,0,1989-06-01
6732,15,547,2,4,KGID0006732,Hanumantha Nayaka,1972-09-02,1,,0,1995-06-01
6733,15,547,2,5,KGID0006733,Harish Angadi,1974-11-05,1,8.0,0,1997-06-01
6734,15,547,1,4,KGID0006734,Shivakumar Swamy,1987-04-27,1,,0,2009-06-01
6735,15,547,1,1,KGID0006735,Mahesh Desai,1980-08-03,1,2.0,0,2004-06-01
6736,15,548,3,4,KGID0006736,Ramesh Poojari,1999-06-07,1,5.0,0,2023-06-01
6737,15,548,6,2,KGID0006737,Venkatesh Banakar,1984-06-01,1,1.0,0,2009-06-01
6738,15,548,8,10,KGID0006738,Mary Biradar,1985-03-17,2,5.0,0,2013-06-01
6739,15,548,3,3,KGID0006739,Suresh Hegde,1991-04-18,1,4.0,0,2012-06-01
6740,15,548,4,1,KGID0006740,Naveen Rao,1997-06-15,1,2.0,0,2021-06-01
6741,15,548,1,10,KGID0006741,Santosh Reddy,1969-09-16,1,,0,1994-06-01
6742,15,548,1,2,KGID0006742,Ramesh Murthy,1989-08-15,1,6.0,0,2010-06-01
6743,15,548,1,8,KGID0006743,Joseph Biradar,1973-11-19,1,7.0,0,1994-06-01
6744,15,548,5,6,KGID0006744,Abdul Desai,2000-12-09,1,7.0,0,2021-06-01
6745,15,548,1,3,KGID0006745,Basavaraj Shetty,1990-08-21,1,,0,2017-06-01
6746,15,549,2,9,KGID0006746,Syed Rao,1994-03-22,1,2.0,0,2018-06-01
6747,15,549,5,4,KGID0006747,Anthony Angadi,1971-02-07,1,6.0,0,1999-06-01
6748,15,549,1,9,KGID0006748,Abdul Rao,1982-03-14,1,2.0,0,2003-06-01
6749,15,549,2,7,KGID0006749,Prakash D'Souza,1978-01-11,1,4.0,0,2002-06-01
6750,15,549,1,8,KGID0006750,Mahesh Murthy,1968-05-24,1,,0,1993-06-01
6751,15,549,2,6,KGID0006751,Imran Patil,1977-10-08,1,4.0,0,2001-06-01
6752,15,549,1,9,KGID0006752,Ramesh Achari,1991-09-17,1,7.0,0,2015-06-01
6753,15,549,1,4,KGID0006753,Dinesh Angadi,1983-06-10,1,8.0,0,2010-06-01
6754,15,549,1,3,KGID0006754,Imran Achari,1968-01-04,1,1.0,0,1992-06-01
6755,15,550,4,6,KGID0006755,Srinivas Patil,2000-03-09,1,,0,2027-06-01
6756,15,550,3,1,KGID0006756,Wilson Nayaka,1993-05-10,1,6.0,0,2020-06-01
6757,15,550,2,4,KGID0006757,Mahesh Khan,1969-08-02,1,,0,1990-06-01
6758,15,550,2,6,KGID0006758,Nagaraj D'Souza,1968-10-16,1,,0,1993-06-01
6759,15,550,1,3,KGID0006759,Ramesh Bhat,1973-08-15,1,7.0,0,1998-06-01
6760,15,550,1,6,KGID0006760,Raghavendra D'Souza,1971-01-26,1,6.0,0,1998-06-01
6761,15,550,3,7,KGID0006761,Hanumantha Swamy,1989-04-10,1,6.0,0,2013-06-01
6762,15,550,1,10,KGID0006762,Ramesh Bhat,1983-06-12,1,5.0,0,2011-06-01
6763,15,551,1,2,KGID0006763,Srinivas Banakar,1993-02-06,1,5.0,0,2015-06-01
6764,15,551,3,7,KGID0006764,Shivakumar Shetty,1976-10-09,1,7.0,0,1999-06-01
6765,15,551,3,8,KGID0006765,Vijay Nayaka,2000-09-18,1,5.0,0,2023-06-01
6766,15,551,1,2,KGID0006766,Shivakumar Biradar,1982-08-15,1,1.0,0,2008-06-01
6767,15,551,1,2,KGID0006767,Venkatesh Desai,1991-02-20,1,,0,2014-06-01
6768,15,551,2,5,KGID0006768,Vijay Pai,1998-04-05,1,8.0,0,2024-06-01
6769,15,551,2,9,KGID0006769,Lokesh Naik,1998-07-07,1,8.0,0,2021-06-01
